__ntuple,entry,rec.dlp..index,rec.dlp.particles..index,ancestor_pdg_code,ancestor_position,ancestor_position,ancestor_position,ancestor_t,ancestor_track_id,calo_ke,cathode_offset,csda_ke,csda_ke_per_pid,csda_ke_per_pid,csda_ke_per_pid,csda_ke_per_pid,csda_ke_per_pid,csda_ke_per_pid,depositions_adapt_q_sum,depositions_adapt_sum,depositions_g4_sum,depositions_q_sum,depositions_sum,distance_travel,end_dir,end_dir,end_dir,end_momentum,end_momentum,end_momentum,end_p,end_point,end_point,end_point,end_position,end_position,end_position,end_t,energy_deposit,energy_init,first_step,first_step,first_step,group_id,group_primary,id,interaction_id,interaction_primary,is_cathode_crosser,is_contained,is_matched,is_primary,is_time_contained,is_truth,is_valid,ke,last_step,last_step,last_step,length,mass,mcs_ke,mcs_ke_per_pid,mcs_ke_per_pid,mcs_ke_per_pid,mcs_ke_per_pid,mcs_ke_per_pid,mcs_ke_per_pid,mcst_index,mct_index,momentum,momentum,momentum,nu_id,num_fragments,num_voxels,orig_group_id,orig_id,orig_interaction_id,orig_parent_id,p,parent_id,parent_pdg_code,parent_position,parent_position,parent_position,parent_t,parent_track_id,pdg_code,pid,position,position,position,reco_end_dir,reco_end_dir,reco_end_dir,reco_ke,reco_length,reco_momentum,reco_momentum,reco_momentum,reco_start_dir,reco_start_dir,reco_start_dir,shape,size,size_adapt,size_g4,start_dir,start_dir,start_dir,start_point,start_point,start_point,t,track_id,match_ids,match_overlaps,axial_spread,calo_ke,cathode_offset,chi2_per_pid,chi2_per_pid,chi2_per_pid,chi2_per_pid,chi2_per_pid,chi2_per_pid,chi2_pid,csda_ke,csda_ke_per_pid,csda_ke_per_pid,csda_ke_per_pid,csda_ke_per_pid,csda_ke_per_pid,csda_ke_per_pid,depositions_sum,directional_spread,end_dir,end_dir,end_dir,end_point,end_point,end_point,id,interaction_id,is_cathode_crosser,is_contained,is_matched,is_primary,is_time_contained,is_truth,is_valid,ke,length,mass,mcs_ke,mcs_ke_per_pid,mcs_ke_per_pid,mcs_ke_per_pid,mcs_ke_per_pid,mcs_ke_per_pid,mcs_ke_per_pid,momentum,momentum,momentum,num_fragments,p,pdg_code,pid,pid_scores,pid_scores,pid_scores,pid_scores,pid_scores,pid_scores,primary_scores,primary_scores,shape,size,start_dedx,start_dir,start_dir,start_dir,start_point,start_point,start_point,start_straightness,vertex_distance
,,,,,I0,I1,I2,,,,,,I0,I1,I2,I3,I4,I5,,,,,,,x,y,z,I0,I1,I2,,x,y,z,I0,I1,I2,,,,I0,I1,I2,,,,,,,,,,,,,,I0,I1,I2,,,,I0,I1,I2,I3,I4,I5,,,x,y,z,,,,,,,,,,,I0,I1,I2,,,,,I0,I1,I2,I0,I1,I2,,,I0,I1,I2,I0,I1,I2,,,,,x,y,z,x,y,z,,,,,,,,I0,I1,I2,I3,I4,I5,,,I0,I1,I2,I3,I4,I5,,,x,y,z,x,y,z,,,,,,,,,,,,,,I0,I1,I2,I3,I4,I5,x,y,z,,,,,I0,I1,I2,I3,I4,I5,I0,I1,,,,x,y,z,x,y,z,,
0,1,0,0,-13.0,1902.4165,1850.0,688.2583,1104942.761413,20000061.0,28.34988021850586,-0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,0.0,0.0,0.0,-1.0,-inf,-inf,-inf,inf,inf,inf,inf,-inf,-inf,-inf,182.58102,-176.03491,284.07333,1105032.498034,37.61473059654236,44.26949988431863,17.549988,-168.75,285.05,0.0,1.0,19.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,43.758467412381314,182.58102,-176.03491,284.07333,-1.0,0.5110324719373115,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,65535.0,65535.0,-32.610962,-28.695963,-8.52023,-1.0,0.0,106.0,103.0,103.0,12.0,15.0,44.26655197143555,5.0,-13.0,1902.4165,1850.0,688.2583,1104942.761413,20000061.0,11.0,1.0,189.811,-168.38512,285.2065,-inf,-inf,-inf,28.34988021850586,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,3.0,69.0,0.0,135.0,-0.73669535,-0.64825386,-0.19247559,17.549988,-168.75,285.05,1105032.091246,20405772.0,19,0.70422536,-inf,22.358720779418945,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0,0,0,1,1,0,1,0,0,22.358720779418945,-1.0,0.511998,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,-14.4083185,-17.00091,-5.116348,0,22.864986,11,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,52,-1.0,-0.6301477,-0.7435346,-0.22376342,13.350006,-173.25,283.25003,-1.0,-1.0
0,1,0,1,-13.0,1902.4165,1850.0,688.2583,1104942.761413,20000061.0,147.0443572998047,-0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,0.0,0.0,0.0,-1.0,-inf,-inf,-inf,inf,inf,inf,inf,-10.049988,-199.65,279.35,-50000.0,-49873.793,-10067.574,1107426.73701,131.1370391845703,6813.558437951349,28.350006,-155.25,287.45,0.0,1.0,5.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6707.867438438465,-10.049988,-199.65,279.35,-1.0,105.69099951288428,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,65535.0,65535.0,-4358.379,-5133.11,-1033.987,-1.0,0.0,316.0,15.0,15.0,12.0,15.0,6812.73876953125,5.0,0.0,1902.4165,1850.0,688.2583,1104942.761413,20000061.0,-13.0,2.0,1902.4165,1850.0,688.2583,-inf,-inf,-inf,147.0443572998047,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,1.0,316.0,0.0,315.0,-0.63973963,-0.7534576,-0.1517726,28.350006,-155.25,287.45,1104942.761413,20000061.0,5,0.93731344,-inf,142.07815551757812,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1,165.19913265885307,-inf,-inf,165.19912719726562,176.4562225341797,330.14642333984375,260.41796875,0.0,-1.0,-0.6494254,-0.7469568,-0.14248571,-10.049988,-199.65001,279.35,18,0,0,0,1,1,0,0,1,633.282958984375,59.84175109863281,105.658,633.2829551154966,-inf,-inf,633.282958984375,604.976806640625,251.36007690429688,388.6988220214844,-471.62848,-548.58905,-107.17609,0,731.34814,13,2,0.0,0.0,0.9372146,0.05588897,0.006896438,0.0,0.058784895,0.9412151,1,333,1.8125674724578857,-0.64487547,-0.7501066,-0.14654592,28.649994,-154.95001,287.75003,-1.0,-1.0
0,1,1,0,111.0,169.98157,13.212036,473.85812,439.377893,10000005.0,107.40940856933594,-0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,0.0,0.0,0.0,-1.0,-inf,-inf,-inf,inf,inf,inf,inf,-inf,-inf,-inf,-9223372000000.0,-9223372000000.0,-9223372000000.0,-9223372036854.775,82.24303436279297,113.492845059029,189.94998,-32.582245,453.45,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,113.492845059029,-9223372000000.0,-9223372000000.0,-9223372000000.0,-1.0,0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,65535.0,65535.0,41.894207,-96.42381,-42.754524,0.0,0.0,309.0,1.0,1.0,0.0,1.0,113.49284362792969,1.0,111.0,169.98157,13.212036,473.85812,439.377893,10000005.0,22.0,0.0,169.98157,13.212036,473.85812,-inf,-inf,-inf,107.40940856933594,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,309.0,0.0,282.0,0.36913523,-0.8496026,-0.3767156,189.94998,-32.582245,453.45,439.37789399999997,10000006.0,1,0.8915663,0.35004994,100.64097595214844,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.052106276,-inf,-inf,-inf,-inf,-inf,-inf,1,1,0,0,1,1,1,0,1,100.64097595214844,-1.0,0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,-90.01786,-45.004353,0,100.64098,22,0,0.9960972,0.0039027988,0.0,0.0,0.0,0.0,0.029835382,0.97016466,0,319,3.6959943771362305,0.0,-0.8944454,-0.44717723,190.05002,-32.549988,453.65002,0.7877592,53.4799919128418
0,1,1,1,111.0,169.98157,13.212036,473.85812,439.377893,10000005.0,56.33442306518555,-0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,0.0,0.0,0.0,-1.0,-inf,-inf,-inf,inf,inf,inf,inf,-inf,-inf,-inf,-9223372000000.0,-9223372000000.0,-9223372000000.0,-9223372036854.775,43.1350793838501,69.98999930693766,168.94998,10.317749,482.55002,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,69.97015969669,-9223372000000.0,-9223372000000.0,-9223372000000.0,-1.0,0.01983961024765885,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,65535.0,65535.0,-7.5014715,-20.634274,66.45716,0.0,0.0,103.0,2.0,2.0,0.0,2.0,69.98999786376953,2.0,111.0,169.98157,13.212036,473.85812,439.377893,10000005.0,22.0,0.0,169.98157,13.212036,473.85812,-inf,-inf,-inf,56.33442306518555,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,180.0,0.0,136.0,-0.107179195,-0.29481745,0.9495237,168.94998,10.317749,482.55002,439.37789399999997,10000007.0,2,0.91847825,0.10081869,51.29209518432617,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.13781203,-inf,-inf,-inf,-inf,-inf,-inf,4,1,0,0,1,1,1,0,1,51.29209518432617,-1.0,0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,-13.064826,-13.519229,47.72232,0,51.292095,22,0,0.99328464,0.0067153634,0.0,0.0,0.0,0.0,0.025772903,0.97422713,0,173,3.006040096282959,-0.25471422,-0.26357335,0.93040305,169.05002,10.649994,482.75003,0.86377376,9.357882499694824
0,1,1,2,2212.0,169.98157,13.212036,473.85812,439.377893,10000004.0,76.80030059814453,-0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,0.0,0.0,0.0,-1.0,-inf,-inf,-inf,inf,inf,inf,inf,169.07861,18.046509,474.8782,169.07861,18.046509,474.8782,439.969409,76.80030822753906,1015.0745175826274,169.85,13.317749,473.85,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,76.80250478697565,169.07861,18.046509,474.8782,-1.0,938.2720127956518,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,65535.0,65535.0,-65.66567,372.64883,82.72104,0.0,0.0,60.0,0.0,0.0,0.0,0.0,387.3266296386719,0.0,0.0,169.98157,13.212036,473.85812,439.377893,10000004.0,2212.0,4.0,169.98157,13.212036,473.85812,-inf,-inf,-inf,76.80030059814453,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,1.0,60.0,0.0,23.0,-0.16953565,0.96210486,0.2135692,169.85,13.317749,473.85,439.377893,10000004.0,0,0.93650794,-inf,41.51480484008789,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1,82.20763613876106,-inf,-inf,33.02869415283203,36.88264846801758,82.20763397216797,62.49066162109375,0.0,-1.0,-0.24449222,0.92594194,0.28784552,168.75,18.149994,474.95004,20,1,0,1,1,1,1,0,1,82.20763397216797,5.542812824249268,938.272,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,-78.056915,379.33768,105.04465,0,401.27838,2212,4,0.0,0.0,0.0006252026,0.002291575,0.99708325,0.0,0.044713914,0.9552861,1,62,7.923077583312988,-0.19452061,0.945323,0.261775,169.95001,13.049988,473.45004,-1.0,-1.0
0,1,2,0,-13.0,-1032.2676,1850.0,4933.696,-321664.130371,20000085.0,7.594254493713379,-0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,0.0,0.0,0.0,-1.0,-inf,-inf,-inf,inf,inf,inf,inf,-inf,-inf,-inf,25.957275,-99.89325,468.5626,-321497.745388,9.965595245361328,12.494930544803935,75.149994,-100.350006,465.65,0.0,1.0,13.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,11.983929604417394,25.957275,-99.89325,468.5626,-1.0,0.511000940386541,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,65535.0,65535.0,0.16068435,-2.1026714,-12.305085,-1.0,0.0,69.0,88.0,88.0,25.0,28.0,12.484477043151855,8.0,-13.0,-1032.2676,1850.0,4933.696,-321664.130371,20000085.0,11.0,1.0,26.379456,-100.25592,471.494,-inf,-inf,-inf,7.594254493713379,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,3.0,34.0,0.0,38.0,0.012870731,-0.16842286,-0.9856308,75.149994,-100.350006,465.65,-321497.884491,20341191.0,13,0.48,-inf,8.15439510345459,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,2,2,0,1,1,0,1,0,0,8.15439510345459,-1.0,0.511998,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,5.2631445,-0.9242549,-6.8036227,0,8.651256,11,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,40,-1.0,0.6083677,-0.10683477,-0.78643185,75.149994,-100.05,465.65005,-1.0,-1.0
0,1,2,1,-13.0,-1032.2676,1850.0,4933.696,-321664.130371,20000085.0,15.341893196105957,-0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,0.0,0.0,0.0,-1.0,-inf,-inf,-inf,inf,inf,inf,inf,-inf,-inf,-inf,69.15103,-194.20334,245.32172,-321489.508851,21.57186508178711,22.87481450441993,118.350006,-190.65,245.15,0.0,1.0,18.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,22.363829282738607,69.15103,-194.20334,245.32169,-1.0,0.5109852216813243,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,65535.0,65535.0,1.1461645,-11.968851,-19.45325,-1.0,0.0,123.0,93.0,93.0,25.0,28.0,22.86910629272461,8.0,-13.0,-1032.2676,1850.0,4933.696,-321664.130371,20000085.0,11.0,1.0,71.18155,-190.35013,252.18073,-inf,-inf,-inf,15.341893196105957,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,3.0,58.0,0.0,66.0,0.050118465,-0.5233633,-0.8506345,118.350006,-190.65,245.15,-321489.835274,20341272.0,18,0.56666666,-inf,14.797091484069824,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,5,2,0,1,1,0,1,0,0,14.797091484069824,-1.0,0.511998,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,-6.8424172,0.0,-13.685298,0,15.300525,11,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,36,-1.0,-0.44720146,0.0,-0.8944332,121.649994,-189.45001,249.35,-1.0,-1.0
0,1,2,2,-13.0,-1032.2676,1850.0,4933.696,-321664.130371,20000085.0,9.404805183410645,-0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,0.0,0.0,0.0,-1.0,-inf,-inf,-inf,inf,inf,inf,inf,-inf,-inf,-inf,71.83029,-186.414,266.14816,-321490.195134,9.170348167419434,9.991677226020332,118.350006,-182.55002,266.45,0.0,1.0,17.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,9.480678906906238,71.83029,-186.414,266.14816,-1.0,0.5109983191140934,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,65535.0,65535.0,4.6635594,-4.2457604,-7.7328663,-1.0,0.0,38.0,92.0,92.0,25.0,28.0,9.978601455688477,8.0,-13.0,-9223372000000.0,-9223372000000.0,-9223372000000.0,-9223372036854.775,20000085.0,11.0,1.0,68.260376,-184.51036,266.3507,-inf,-inf,-inf,9.404805183410645,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,3.0,26.0,0.0,26.0,0.46735603,-0.42548653,-0.7749449,118.350006,-182.55002,266.45,-321490.35573899996,20341269.0,17,0.9230769,-inf,9.054909706115723,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,6,2,0,1,1,0,1,0,0,9.054909706115723,-1.0,0.511998,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,4.6338987,-4.6338987,-6.951083,0,9.553198,11,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,24,-1.0,0.48506257,-0.48506257,-0.72761846,118.350006,-182.55002,266.45,-1.0,-1.0
0,1,2,3,-13.0,-1032.2676,1850.0,4933.696,-321664.130371,20000085.0,8.752176284790039,-0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,0.0,0.0,0.0,-1.0,-inf,-inf,-inf,inf,inf,inf,inf,-inf,-inf,-inf,52.935486,-154.31293,346.74924,-321493.179091,9.955537796020508,12.229529477133973,101.25,-149.85,347.75,0.0,1.0,16.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,11.7185218637691,52.935486,-154.31293,346.74924,-1.0,0.5110076133648724,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,65535.0,65535.0,0.30917412,-7.186486,-9.877201,-1.0,0.0,54.0,91.0,91.0,25.0,28.0,12.21884822845459,8.0,-13.0,-1032.2676,1850.0,4933.696,-321664.130371,20000085.0,11.0,1.0,51.643005,-151.19003,347.73434,-inf,-inf,-inf,8.752176284790039,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,3.0,33.0,0.0,33.0,0.025303049,-0.5881476,-0.8083578,101.25,-149.85,347.75,-321493.34122999996,20341235.0,16,0.8484849,-inf,9.212928771972656,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,7,2,0,1,1,0,1,0,0,9.212928771972656,-1.0,0.511998,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,-1.5909891,0.79545414,-9.547149,0,9.711439,11,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,28,-1.0,-0.1638263,0.081908986,-0.98308283,101.850006,-151.05,346.85004,-1.0,-1.0
0,1,2,4,-13.0,-1032.2676,1850.0,4933.696,-321664.130371,20000085.0,15.161614418029785,-0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,0.0,0.0,0.0,-1.0,-inf,-inf,-inf,inf,inf,inf,inf,-inf,-inf,-inf,46.18036,-143.57698,374.203,-321494.143569,16.48431396484375,17.652167445703917,95.55002,-138.15,375.65,0.0,1.0,15.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,17.141163623634913,46.18036,-143.57698,374.203,-1.0,0.5110038220690034,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,65535.0,65535.0,2.540448,-10.267045,-14.123448,-1.0,0.0,92.0,90.0,90.0,25.0,28.0,17.6447696685791,8.0,-13.0,-1032.2676,1850.0,4933.696,-321664.130371,20000085.0,11.0,1.0,46.06195,-139.81772,375.42584,-inf,-inf,-inf,15.161614418029785,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,3.0,68.0,0.0,47.0,0.14397739,-0.58187467,-0.80043256,95.55002,-138.15,375.65,-321494.357049,20341228.0,15,0.71794873,-inf,13.067821502685547,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,8,2,0,1,1,0,1,0,0,13.067821502685547,-1.0,0.511998,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,3.2910907,-13.165032,0,13.570165,11,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,66,-1.0,0.0,0.24252403,-0.9701454,95.55002,-141.75,374.15002,-1.0,-1.0
0,1,2,5,-13.0,-1032.2676,1850.0,4933.696,-321664.130371,20000085.0,3.60270094871521,-0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,0.0,0.0,0.0,-1.0,-inf,-inf,-inf,inf,inf,inf,inf,-inf,-inf,-inf,33.89435,-116.73279,436.0318,-321496.492263,4.598040580749512,5.134563776199049,83.25,-115.04999,434.15,0.0,1.0,14.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,4.623562615715441,33.89435,-116.73279,436.0318,-1.0,0.5110011604836082,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,65535.0,65535.0,0.9219609,-3.7417753,-3.3543599,-1.0,0.0,29.0,89.0,89.0,25.0,28.0,5.109072685241699,8.0,-13.0,-9223372000000.0,-9223372000000.0,-9223372000000.0,-9223372036854.775,20000085.0,11.0,1.0,33.753418,-114.92905,435.98883,-inf,-inf,-inf,3.60270094871521,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,3.0,15.0,0.0,12.0,0.18045563,-0.73237854,-0.65654963,83.25,-115.04999,434.15,-321496.579546,20341205.0,14,0.8,-inf,3.4413321018218994,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,9,2,0,1,1,0,1,0,0,3.4413321018218994,-1.0,0.511998,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,-3.5062933,1.752879,0,3.9200356,11,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,12,-1.0,0.0,-0.8944545,0.447159,83.55002,-115.05,434.75003,-1.0,-1.0
0,1,2,6,-13.0,-1032.2676,1850.0,4933.696,-321664.130371,20000085.0,722.7774658203125,-0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,0.0,0.0,0.0,-1.0,-inf,-inf,-inf,inf,inf,inf,inf,127.649994,-199.95,221.75,12610.338,-24938.006,-50000.0,-319572.53627,696.8646795749664,14989.631196464343,68.850006,-84.75,504.65,0.0,1.0,8.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,14883.936324228102,127.649994,-199.95,221.75,-1.0,105.6948722362407,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,65535.0,65535.0,3262.974,-5894.343,-13389.832,-1.0,0.0,3883.0,28.0,28.0,25.0,28.0,14989.2587890625,8.0,0.0,-1032.2676,1850.0,4933.696,-321664.130371,20000085.0,-13.0,2.0,-1032.2676,1850.0,4933.696,-inf,-inf,-inf,722.7774658203125,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,1.0,3896.0,0.0,1506.0,0.21768749,-0.39323777,-0.89329517,68.850006,-84.75,504.65,-321664.130371,20000085.0,8,0.9201785,-inf,638.2943725585938,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1,710.2657693433484,-inf,-inf,710.2657470703125,716.9075317382812,987.0481567382812,844.55810546875,0.0,-1.0,0.18734738,-0.37354046,-0.9084979,127.649994,-199.95001,221.75003,17,2,0,0,1,1,1,0,1,873.953857421875,313.3542175292969,105.658,873.9538442420544,-inf,-inf,873.953857421875,844.27734375,414.0704345703125,598.1987915039062,183.72041,-376.02228,-879.3918,0,973.8973,13,2,0.0,0.0,0.990913,0.008275003,0.0008120507,0.0,0.04141093,0.9585891,1,3850,1.7047145366668701,0.18864456,-0.3861006,-0.9029616,68.850006,-84.45,504.65005,-1.0,-1.0
0,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.9268293,0.34397978,9.580217361450195,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.32406193,-inf,-inf,-inf,-inf,-inf,-inf,3,3,0,1,1,1,1,0,0,9.580217361450195,-1.0,0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,4.1705556,-6.495031,5.6746454,0,9.580217,22,0,0.6433006,0.35669944,0.0,0.0,0.0,0.0,0.40705857,0.5929414,0,39,2.9225497245788574,0.43532997,-0.6779628,0.5923295,171.15,188.55002,474.05002,0.8294516,19.176530838012695
0,1,3,1,-13.0,1454.5151,1850.0,-1170.8224,-270995.480529,20000007.0,154.83676147460938,-0.0,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,0.0,0.0,0.0,0.0,0.0,-1.0,-inf,-inf,-inf,inf,inf,inf,inf,121.350006,156.45001,504.95004,-34890.836,-50000.0,43703.07,-268401.77017599996,154.8367919921875,7736.142250651679,147.15,188.85,475.85,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,7630.496984226598,121.350006,156.45001,504.95004,-1.0,105.64526642508136,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,65535.0,65535.0,-3859.631,-4755.217,4725.24,-1.0,0.0,704.0,4.0,4.0,1.0,4.0,7735.4208984375,3.0,0.0,1454.5151,1850.0,-1170.8224,-270995.480529,20000007.0,-13.0,2.0,1454.5151,1850.0,-1170.8224,-inf,-inf,-inf,154.83676147460938,-1.0,-inf,-inf,-inf,-inf,-inf,-inf,1.0,704.0,0.0,432.0,-0.49895555,-0.6147328,0.61085755,147.15,188.85,475.85,-270995.480529,20000007.0,3,0.9690577,-inf,143.58197021484375,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1,188.5000977267814,-inf,-inf,188.50009155273438,200.27513122558594,366.0737609863281,290.3640441894531,0.0,-1.0,-0.51249033,-0.63735956,0.575436,121.350006,156.45001,504.95004,19,3,0,0,1,1,1,0,1,4175.955078125,70.7336654663086,105.658,4175.955097172356,-inf,-inf,4175.955078125,4143.01416015625,3443.66845703125,3815.0078125,-2349.8472,-2561.8713,2497.2144,0,4280.309,13,2,0.0,0.0,0.86431336,0.118935645,0.016750967,0.0,0.058492407,0.94150764,1,696,1.474539041519165,-0.5489901,-0.5985248,0.58341914,158.55002,199.95001,464.15005,-1.0,-1.0
